longitude,latitude,LAC,CI
121.204671,30.788681,106085,12
121.466388,31.027224,30494,12
121.466388,31.027224,30494,13
121.466388,31.027224,30494,11
121.235751,31.234351,113155,13
121.236381,31.236721,113155,12
121.237431,31.234361,113155,11
121.241731,31.169381,105089,11
121.241731,31.169381,105089,12
121.241731,31.169381,105089,13
121.301218,31.461275,113750,11
121.301218,31.461275,113750,12
121.301218,31.461275,113750,13
121.519525,31.191438,106595,5
121.318601,31.031354,31227,33
121.519525,31.191438,106595,6
121.185921,31.433661,109817,33
121.185921,31.433661,109817,34
121.462531,31.246801,99867,1
121.462531,31.246801,99867,2
121.462531,31.246801,99867,3
121.462531,31.246801,99867,6
121.138871,30.844521,114300,11
121.138871,30.844521,114300,12
121.138871,30.844521,114300,13
121.614781,31.159499,103032,1
121.614421,31.159341,103032,3
121.614781,31.159499,103032,2
121.556501,31.312761,102877,11
121.641413,31.176298,98566,12
121.641413,31.176298,98566,13
121.641413,31.176298,98566,11
121.235081,31.031512,104872,11
121.235081,31.031512,104872,12
121.235081,31.031512,104872,13
,,111428,3
,,111428,2
,,111428,1
,,111428,6
,,111428,5
,,111428,4
121.541471,31.171544,110863,11
121.471271,31.047311,116602,33
121.253522,30.912908,117106,12
121.253522,30.912908,117106,13
121.253522,30.912908,117106,11
121.424051,31.267511,115719,2
121.424051,31.267511,115719,3
121.424051,31.267511,115719,1
121.424051,31.267511,115719,6
121.424051,31.267511,115719,4
121.424051,31.267511,115719,5
121.619801,31.251571,28835,139
121.437241,31.161581,116025,33
121.491129,31.316997,101275,12
121.491129,31.316997,101275,13
121.491129,31.316997,101275,11
121.485081,31.251381,116464,33
121.734801,31.232021,110997,33
121.120501,31.066861,108834,13
121.120501,31.066861,108834,12
121.120501,31.066861,108834,11
121.120501,31.066861,108834,16
121.120501,31.066861,108834,15
121.120501,31.066861,108834,14
121.415217,31.203417,99599,3
121.415217,31.203417,99599,2
121.415217,31.203417,99599,1
121.453918,31.155597,112694,13
121.453918,31.155597,112694,12
121.453918,31.155597,112694,11
121.513171,31.342069,112177,3
121.513171,31.342069,112177,2
121.513171,31.342069,112177,1
121.404541,30.857854,101839,11
121.404541,30.857854,101839,13
121.404541,30.857854,101839,12
121.281899,31.032433,104845,11
121.281899,31.032433,104845,13
121.281899,31.032433,104845,12
121.544701,31.224321,114829,33
121.182141,31.195911,117479,33
121.554674,31.286824,108222,12
121.554674,31.286824,108222,13
121.554674,31.286824,108222,11
121.442794,31.206302,99169,1
121.442794,31.206302,99169,3
121.442794,31.206302,99169,2
121.391841,30.912491,105932,13
121.391841,30.912491,105932,12
121.391841,30.912491,105932,11
,,115432,12
121.572753,31.133443,115432,11
121.168621,31.148871,113386,33
121.168621,31.148871,113386,34
121.168621,31.148871,113386,35
121.576781,31.257941,111049,34
121.576781,31.257941,111049,35
121.576781,31.257941,111049,33
121.403231,31.322331,101125,2
121.403231,31.322331,101125,3
121.403231,31.322331,101125,1
121.024111,30.891761,102012,6
121.024111,30.891761,102012,4
121.024111,30.891761,102012,5
121.5562,31.22859,103162,33
121.428131,31.169961,99490,33
121.428131,31.169961,99490,34
121.695495,31.627391,102290,11
121.695495,31.627391,102290,12
121.695495,31.627391,102290,13
121.413851,31.221091,107734,33
121.413851,31.221091,107734,43
121.537961,31.243361,102843,33
121.186051,31.054341,104922,43
121.186051,31.054341,104922,44
121.186051,31.054341,104922,33
121.186051,31.054341,104922,34
121.344571,31.141251,108722,13
121.344571,31.141251,108722,12
121.344571,31.141251,108722,11
121.251799,31.341815,101512,11
121.251799,31.341815,101512,12
121.251799,31.341815,101512,13
121.414218,31.136937,116742,1
121.477111,31.234351,99316,33
121.215811,31.764591,102238,11
121.215811,31.764591,102238,12
121.215811,31.764591,102238,13
121.317686,31.177419,108366,4
121.317686,31.177419,108366,1
121.527231,31.316551,110241,12
121.527231,31.316551,110241,11
121.571191,31.119941,111233,33
121.672793,31.234661,107094,13
121.672793,31.234661,107094,12
121.672793,31.234661,107094,11
121.420863,31.004372,104591,13
121.420863,31.004372,104591,12
121.420863,31.004372,104591,11
121.140001,31.315301,118055,1
121.140001,31.315301,118055,3
121.140001,31.315301,118055,2
121.523832,31.205753,107050,1
121.240351,31.044881,100642,12
121.240351,31.044881,100642,13
121.240351,31.044881,100642,11
121.423551,31.169941,99414,4
121.423551,31.169941,99414,1
121.685297,31.177544,115045,11
121.330021,30.864948,102069,11
121.330021,30.864948,102069,13
121.330021,30.864948,102069,12
121.407035,31.290258,101268,3
121.407035,31.290258,101268,2
121.407035,31.290258,101268,1
121.407035,31.290258,101268,6
121.407035,31.290258,101268,5
121.407035,31.290258,101268,4
121.625901,31.184401,107165,33
121.625901,31.184401,107165,34
121.625901,31.184401,107165,35
121.436401,31.027429,108590,12
121.436401,31.027429,108590,13
121.436401,31.027429,108590,11
121.343801,31.283351,107670,33
121.499611,31.210741,103388,2
121.499611,31.210741,103388,3
121.499611,31.210741,103388,1
121.499611,31.210741,103388,6
121.499611,31.210741,103388,4
121.499611,31.210741,103388,5
121.665801,31.315801,114848,33
121.796957,31.076422,115222,13
121.796957,31.076422,115222,12
121.796957,31.076422,115222,11
121.464191,31.240316,112906,11
121.464191,31.240316,112906,12
121.519751,31.242161,110747,6
121.261653,31.309289,109685,11
121.261653,31.309289,109685,13
121.261653,31.309289,109685,12
121.330303,31.261652,109632,11
121.330303,31.261652,109632,13
121.330303,31.261652,109632,12
121.541572,31.248001,111554,13
121.541572,31.248001,111554,12
121.541572,31.248001,111554,11
121.099732,31.240863,105075,11
121.099732,31.240863,105075,12
121.099732,31.240863,105075,13
121.546711,31.624301,118724,13
121.546711,31.624301,118724,12
121.546711,31.624301,118724,11
121.520563,31.266458,100138,13
121.520563,31.266458,100138,12
121.520563,31.266458,100138,11
121.299101,31.201551,108498,33
121.514061,31.210281,106987,43
121.504947,31.178483,98612,11
121.504947,31.178483,98612,12
121.504947,31.178483,98612,13
121.274716,30.768809,114249,11
121.274716,30.768809,114249,13
121.274716,30.768809,114249,12
121.562811,31.254381,98381,4
121.562811,31.254381,98381,5
121.562811,31.254381,98381,6
121.562811,31.254381,98381,1
121.562811,31.254381,98381,2
121.562811,31.254381,98381,3
121.236711,31.061441,109266,34
121.236711,31.061441,109266,35
121.236711,31.061441,109266,36
121.236711,31.061441,109266,33
121.236711,31.061441,109266,44
121.236711,31.061441,109266,45
121.236711,31.061441,109266,46
121.236711,31.061441,109266,43
121.076531,30.872111,114406,33
121.337304,31.218761,108720,12
121.337304,31.218761,108720,13
121.337304,31.218761,108720,11
121.494586,31.222476,103311,11
121.494586,31.222476,103311,12
121.183961,31.431881,105670,13
121.183961,31.431881,105670,12
121.183961,31.431881,105670,11
121.291421,30.804106,106181,11
121.291421,30.804106,106181,13
121.291421,30.804106,106181,12
121.440661,31.211011,949785,161
121.792151,31.171051,107085,1
121.792151,31.171051,107085,3
121.792151,31.171051,107085,2
121.476231,31.249131,104352,34
121.476231,31.249131,104352,33
121.406321,31.285719,101245,12
121.406321,31.285719,101245,13
121.406321,31.285719,101245,11
121.499375,31.285358,99857,1
121.499375,31.285358,99857,3
121.499375,31.285358,99857,2
121.499375,31.285358,99857,5
121.499375,31.285358,99857,4
121.499375,31.285358,99857,6
121.609373,31.265651,106660,2
121.609373,31.265651,106660,3
121.609373,31.265651,106660,1
121.609373,31.265651,106660,6
121.609373,31.265651,106660,4
121.609373,31.265651,106660,5
121.514511,31.305621,100244,33
121.442431,31.282801,104365,43
121.452021,31.272951,104365,33
121.235308,31.317034,105624,13
121.235308,31.317034,105624,12
121.235308,31.317034,105624,11
121.517671,31.331308,112157,3
121.517671,31.331308,112157,2
121.517671,31.331308,112157,1
121.380751,31.284141,107898,3
121.380751,31.284141,107898,2
121.380751,31.284141,107898,1
121.380751,31.284141,107898,6
121.380751,31.284141,107898,5
121.380751,31.284141,107898,4
121.131311,30.919861,100714,11
121.159603,30.888318,102051,12
121.159603,30.888318,102051,13
121.159603,30.888318,102051,11
121.436261,31.184751,112896,1
121.436261,31.184751,112896,3
121.436261,31.184751,112896,2
121.436261,31.184751,112896,5
121.436261,31.184751,112896,4
121.436261,31.184751,112896,6
121.415235,31.137241,103409,11
121.561366,30.948846,114021,11
121.561366,30.948846,114021,13
121.561366,30.948846,114021,12
121.575484,31.316161,106672,12
121.575484,31.316161,106672,13
121.575484,31.316161,106672,11
121.379851,31.149903,104688,12
121.379851,31.149903,104688,13
121.379851,31.149903,104688,11
121.160216,31.279126,109666,11
121.160216,31.279126,109666,13
121.160216,31.279126,109666,12
121.714323,31.240513,102808,11
121.714357,31.240426,102808,12
121.714307,31.240469,102808,13
121.087721,31.160861,31372,134
121.087721,31.160861,31372,132
121.087721,31.160861,31372,133
121.088321,31.155881,31372,130
121.088321,31.155881,31372,131
121.088321,31.155881,31372,129
121.417021,31.620601,118770,33
121.405284,31.304301,101177,2
121.405284,31.304301,101177,3
121.405284,31.304301,101177,1
121.405284,31.304301,101177,6
121.405284,31.304301,101177,4
121.405284,31.304301,101177,5
121.074668,31.232424,117280,11
121.074668,31.232424,117280,12
121.074668,31.232424,117280,13
121.519708,31.338601,104008,13
121.519708,31.338601,104008,12
121.519708,31.338601,104008,11
121.211928,31.288649,101559,11
121.211928,31.288649,101559,12
121.211928,31.288649,101559,13
121.417926,31.188474,112857,1
121.417926,31.188474,112857,4
121.454131,31.217561,110511,33
121.012461,30.888941,102140,33
121.759461,31.612421,106396,12
121.759461,31.612421,106396,13
121.759461,31.612421,106396,11
121.784686,31.179621,98619,12
121.784686,31.179621,98619,11
121.546017,31.028974,104657,11
121.546017,31.028974,104657,12
121.546017,31.028974,104657,13
,,107223,43
121.363151,31.268951,112017,33
121.393927,31.345264,101169,6
121.393927,31.345264,101169,4
121.393927,31.345264,101169,5
121.393927,31.345264,101169,2
121.393927,31.345264,101169,3
121.393927,31.345264,101169,1
,,100137,5
,,100137,4
,,100137,6
121.487361,31.295031,100137,1
121.487361,31.295031,100137,3
121.487361,31.295031,100137,2
121.570997,31.190986,98407,1
121.429641,31.346161,101273,2
121.429641,31.346161,101273,3
121.429641,31.346161,101273,1
121.429641,31.346161,101273,6
121.429641,31.346161,101273,4
121.429641,31.346161,101273,5
121.570997,31.190986,98407,2
121.570997,31.190986,98407,3
121.480221,31.220711,949792,140
121.480221,31.220711,949792,141
121.480221,31.220711,949792,139
121.243291,31.386711,118120,1
121.243291,31.386711,118120,3
121.243291,31.386711,118120,2
121.409587,31.180476,103241,1
121.409587,31.180476,103241,3
121.409587,31.180476,103241,2
121.104151,31.217371,117485,33
121.312221,31.135511,109059,12
121.312221,31.135511,109059,13
121.312221,31.135511,109059,11
121.183591,30.979801,117236,33
121.44013,31.155911,116124,33
121.43983,31.184049,116909,33
121.529111,31.269961,104406,33
121.463655,31.146363,106555,11
121.463655,31.146363,106555,12
121.463655,31.146363,106555,13
121.336551,31.090021,104946,33
121.236331,31.114061,104852,12
121.236331,31.114061,104852,13
121.236331,31.114061,104852,11
121.579698,31.277188,115654,33
121.127111,31.271431,117352,13
121.127111,31.271431,117352,12
121.127111,31.271431,117352,11
121.519141,31.217061,114845,34
121.519141,31.217061,114845,33
121.261491,31.026961,109172,33
121.658091,31.227781,102779,1
121.658091,31.227781,102779,3
121.658091,31.227781,102779,2
121.248291,31.478371,105571,11
121.248291,31.478371,105571,13
121.248291,31.478371,105571,12
121.517701,31.209351,106946,34
121.123931,31.033899,108801,11
121.123931,31.033899,108801,13
121.123931,31.033899,108801,12
121.436021,31.214021,99479,33
121.807511,30.998441,107335,11
121.807511,30.998441,107335,13
121.807511,30.998441,107335,12
121.517701,31.209351,106946,33
121.541841,31.302681,103991,13
121.541841,31.302681,103991,12
121.541841,31.302681,103991,11
121.476191,31.288091,108259,1
121.471981,31.288631,108259,4
121.557611,31.192401,106984,34
121.557611,31.192401,106984,33
121.407345,31.633345,32756,33
121.396395,31.383228,109336,11
121.396395,31.383228,109336,12
121.396395,31.383228,109336,13
121.548812,31.688219,106441,12
121.548812,31.688219,106441,13
121.548812,31.688219,106441,11
121.408995,31.148008,99159,11
121.408995,31.148008,99159,13
121.408995,31.148008,99159,12
,,100462,2
,,100462,3
,,100462,1
121.437504,31.335016,101370,2
121.437504,31.335016,101370,3
121.437504,31.335016,101370,1
121.437504,31.335016,101370,6
121.437504,31.335016,101370,4
121.437504,31.335016,101370,5
121.438481,30.907371,101672,11
121.438481,30.907371,101672,13
121.438481,30.907371,101672,12
121.361858,31.296253,105399,4
121.361858,31.296253,105399,5
121.361858,31.296253,105399,6
121.361858,31.296253,105399,1
121.361858,31.296253,105399,2
121.361858,31.296253,105399,3
121.154341,31.305741,117909,33
121.486103,31.306661,108132,11
121.402951,31.328761,31738,161
,,115682,33
121.268041,31.147461,101009,11
121.268041,31.147461,101009,13
121.268041,31.147461,101009,12
121.215721,31.238881,31461,161
121.458461,31.144411,116005,33
121.521731,31.066711,108356,11
121.521731,31.066711,108356,13
121.521731,31.066711,108356,12
121.295941,31.161431,31429,161
121.573331,31.356761,106501,13
121.573331,31.356761,106501,12
121.573331,31.356761,106501,11
121.421222,31.304455,101171,11
121.421222,31.304455,101171,12
121.421222,31.304455,101171,13
121.454411,31.241811,112367,33
121.435671,31.247433,99668,2
121.435671,31.247433,99668,3
121.435671,31.247433,99668,1
121.348086,31.155081,100519,1
121.348086,31.155081,100519,3
121.348086,31.155081,100519,2
121.348086,31.155081,100519,5
121.348086,31.155081,100519,4
121.348086,31.155081,100519,6
121.458716,31.195963,112916,11
121.458716,31.195963,112916,12
121.475859,31.234631,103246,12
121.475859,31.234631,103246,13
121.475859,31.234631,103246,11
121.626621,31.223591,115649,33
121.457063,30.923948,101667,11
121.457063,30.923948,101667,12
121.457063,30.923948,101667,13
121.048426,31.107745,31268,141
121.048426,31.107745,31268,140
121.048426,31.107745,31268,139
121.303153,31.136321,104711,3
121.303153,31.136321,104711,2
121.303153,31.136321,104711,1
121.266391,31.018871,117128,43
121.270815,31.030044,117128,33
121.436491,31.163621,116971,33
121.391521,31.076561,116695,33
121.473001,31.219201,99181,1
121.473001,31.219201,99181,2
121.473001,31.219201,99181,3
121.520098,31.234549,102866,33
121.437376,31.191375,112666,4
121.437376,31.191375,112666,1
121.432281,31.133981,112785,33
121.570965,31.352005,110703,11
121.570965,31.352005,110703,12
121.570965,31.352005,110703,13
121.401919,31.339249,105357,11
121.401919,31.339249,105357,12
121.401919,31.339249,105357,13
121.462894,31.049182,104549,11
121.462894,31.049182,104549,13
121.462894,31.049182,104549,12
121.613451,30.958437,109943,11
121.613451,30.958437,109943,12
121.613451,30.958437,109943,13
121.510991,31.261951,112255,34
121.510991,31.261951,112255,33
121.510991,31.261951,112255,44
121.510991,31.261951,112255,54
121.403719,31.356181,113420,11
121.403719,31.356181,113420,12
121.403719,31.356181,113420,13
121.392893,31.274431,103837,11
121.392893,31.274431,103837,12
121.392893,31.274431,103837,13
121.475911,31.227121,116113,33
121.162769,31.359648,117784,11
121.162769,31.359648,117784,13
121.162769,31.359648,117784,12
121.479561,30.927101,110071,33
121.581155,31.199544,102455,1
121.580961,31.199263,102455,2
121.580533,31.199281,102455,3
121.581155,31.199544,102455,4
,,102455,5
121.580533,31.199281,102455,6
121.433031,31.198038,99171,12
121.433031,31.198038,99171,11
121.446094,31.363256,117508,12
121.446094,31.363256,117508,13
121.446094,31.363256,117508,11
121.374701,31.212911,29935,161
121.447238,30.915182,101760,11
121.312769,31.304507,105525,11
121.312769,31.304507,105525,13
121.312769,31.304507,105525,12
121.161627,30.824422,114287,11
121.161627,30.824422,114287,13
121.161627,30.824422,114287,12
121.428981,31.098621,116552,33
121.202201,31.766571,106415,12
121.202201,31.766571,106415,13
121.202201,31.766571,106415,11
121.536511,31.197501,106736,11
121.446971,31.128581,116852,33
121.495721,31.137321,106902,1
121.495721,31.137321,106902,2
121.495721,31.137321,106902,3
121.132001,31.147901,31290,132
121.132001,31.147901,31290,133
121.132001,31.147901,31290,130
121.132001,31.147901,31290,131
121.132001,31.147901,31290,134
121.132001,31.147901,31290,129
121.318151,30.822291,106059,13
121.318151,30.822291,106059,12
121.318151,30.822291,106059,11
121.337152,31.442233,109362,11
121.337152,31.442233,109362,12
121.337152,31.442233,109362,13
121.168891,30.995001,117084,15
121.168891,30.995001,117084,14
121.168891,30.995001,117084,16
121.168891,30.995001,117084,11
121.168891,30.995001,117084,13
121.168891,30.995001,117084,12
121.381111,31.243121,115728,6
121.381111,31.243121,115728,4
121.381111,31.243121,115728,5
121.381111,31.243121,115728,2
121.381111,31.243121,115728,3
121.381111,31.243121,115728,1
121.347079,30.959317,31006,12
121.347079,30.959317,31006,13
121.347079,30.959317,31006,11
121.501962,31.100513,104471,12
121.501962,31.100513,104471,13
121.501962,31.100513,104471,11
121.494774,31.119745,108465,33
121.494774,31.119745,108465,34
121.533161,31.071786,104544,2
121.533161,31.071786,104544,3
121.533161,31.071786,104544,1
121.456581,31.407151,105320,12
121.456581,31.407151,105320,13
121.456581,31.407151,105320,11
121.283731,31.148651,104754,12
121.283731,31.148651,104754,13
121.283731,31.148651,104754,11
121.459901,31.220241,103620,33
121.459901,31.220241,103620,43
121.115775,31.166356,117306,13
121.115775,31.166356,117306,12
121.115775,31.166356,117306,11
121.849621,31.059971,107291,12
121.849621,31.059971,107291,13
121.849621,31.059971,107291,11
121.820734,31.318391,102342,13
121.820734,31.318391,102342,12
121.820734,31.318391,102342,11
121.551611,31.188091,107203,34
121.278831,31.075521,100773,11
121.278831,31.075521,100773,13
121.278831,31.075521,100773,12
121.525773,31.332697,108033,1
121.525773,31.332697,108033,3
121.525773,31.332697,108033,2
121.405341,31.086031,108375,11
121.405341,31.086031,108375,13
121.405341,31.086031,108375,12
121.528291,31.254831,30412,161
,,101167,1
121.454581,31.333001,101167,3
121.454581,31.333001,101167,2
121.438261,31.143131,113129,33
121.395541,31.641731,118713,2
121.395541,31.641731,118713,3
121.395541,31.641731,118713,1
121.734874,30.949243,109907,13
121.734874,30.949243,109907,12
121.734874,30.949243,109907,11
121.056606,31.238571,113254,11
121.056606,31.238571,113254,13
121.056606,31.238571,113254,12
121.418262,31.157901,103344,11
121.418262,31.157901,103344,13
121.418262,31.157901,103344,12
121.508871,31.302201,100044,33
121.419171,31.077231,116723,33
121.255541,31.352478,101477,13
121.255541,31.352478,101477,12
121.255541,31.352478,101477,11
,,102724,5
,,102724,4
,,102724,6
121.653821,31.235541,102724,1
121.653821,31.235541,102724,3
121.653821,31.235541,102724,2
121.410397,31.443194,105388,12
121.410397,31.443194,105388,13
121.410397,31.443194,105388,11
121.244181,31.119311,104747,11
121.244181,31.119311,104747,12
121.244181,31.119311,104747,13
121.171621,30.840191,106012,11
121.171621,30.840191,106012,13
121.171621,30.840191,106012,12
,,99606,6
,,99606,4
,,99606,5
,,99606,2
,,99606,3
,,99606,1
121.518471,30.835401,101851,12
121.518471,30.835401,101851,13
121.518471,30.835401,101851,11
121.516778,31.089658,112485,33
121.516778,31.089658,112485,34
121.431571,31.093201,108651,11
,,28849,139
121.538881,31.226461,98785,33
,,98785,43
121.392901,31.352101,113457,2
121.392901,31.352101,113457,3
121.392901,31.352101,113457,1
121.392901,31.352101,113457,6
121.392901,31.352101,113457,4
121.392901,31.352101,113457,5
121.190645,31.333845,109748,12
121.190645,31.333845,109748,13
121.190645,31.333845,109748,11
121.798185,31.15867,111607,33
121.798185,31.15867,111607,34
121.798441,31.163571,111607,43
121.798441,31.163571,111607,44
121.461605,31.360772,109348,2
121.461605,31.360772,109348,3
121.461605,31.360772,109348,1
121.461605,31.360772,109348,6
121.461605,31.360772,109348,4
121.461605,31.360772,109348,5
121.615021,31.259841,115108,34
121.615021,31.259841,115108,33
,,115682,44
121.423904,31.192556,112653,11
,,115682,34
,,115682,43
121.454711,31.238281,99674,2
121.454711,31.238281,99674,3
121.454711,31.238281,99674,1
121.454711,31.238281,99674,6
121.454711,31.238281,99674,4
121.454711,31.238281,99674,5
121.444686,30.938301,101690,11
121.444686,30.938301,101690,12
121.444686,30.938301,101690,13
121.372315,31.159052,100440,3
121.372315,31.159052,100440,2
121.372315,31.159052,100440,1
121.372315,31.159052,100440,6
121.372315,31.159052,100440,5
121.372315,31.159052,100440,4
121.207211,31.025684,100692,1
121.207211,31.025684,100692,2
121.207211,31.025684,100692,3
121.207211,31.025684,100692,4
121.207211,31.025684,100692,5
121.207211,31.025684,100692,6
121.364211,31.223211,107641,43
121.364211,31.223211,107641,33
121.365751,31.210851,99761,34
121.365751,31.210851,99761,33
121.680651,31.267421,106896,13
121.680651,31.267421,106896,12
121.680651,31.267421,106896,11
121.267541,31.119961,109219,33
121.253751,30.753851,114225,13
121.253751,30.753851,114225,12
121.253751,30.753851,114225,11
121.375341,31.233121,111960,33
121.494978,31.280249,100200,1
121.494978,31.280249,100200,3
121.494978,31.280249,100200,2
121.494978,31.280249,100200,5
121.494978,31.280249,100200,4
121.494978,31.280249,100200,6
121.359181,31.101461,108489,33
121.439321,31.246541,111845,11
121.390882,31.048192,104517,11
121.390882,31.048192,104517,13
121.390882,31.048192,104517,12
121.390882,31.048192,104517,15
121.390882,31.048192,104517,14
121.390882,31.048192,104517,16
121.505611,31.275441,110253,11
121.505611,31.275441,110253,12
121.430971,31.254463,99643,1
121.430971,31.254463,99643,3
121.430971,31.254463,99643,2
121.430971,31.254463,99643,5
121.430971,31.254463,99643,4
121.430971,31.254463,99643,6
121.238452,31.433817,117778,11
121.238452,31.433817,117778,13
121.238452,31.433817,117778,12
121.515371,31.233411,110146,14
121.515371,31.233411,110146,15
121.515371,31.233411,110146,12
121.515371,31.233411,110146,13
121.515371,31.233411,110146,11
121.423231,31.217111,111958,43
121.423231,31.217111,111958,33
121.577771,31.199121,111084,43
121.577771,31.199121,111084,33
121.561016,31.250441,28841,139
121.648191,31.403521,102191,12
121.648191,31.403521,102191,13
121.648191,31.403521,102191,11
121.140361,30.991701,108949,11
121.140361,30.991701,108949,12
121.140361,30.991701,108949,13
121.336161,30.744941,102127,34
121.336161,30.744941,102127,33
121.770092,31.057914,29206,11
121.778211,31.195261,103002,13
121.778211,31.195261,103002,12
121.778211,31.195261,103002,11
121.651281,31.323261,114883,33
121.779161,31.057051,111260,33
121.407976,31.166544,99098,1
121.407976,31.166544,99098,2
121.407976,31.166544,99098,3
121.728471,30.856181,105868,13
121.728471,30.856181,105868,12
121.728471,30.856181,105868,11
121.257409,31.023861,100625,3
121.257409,31.023861,100625,2
121.257409,31.023861,100625,1
121.444786,31.249758,99667,11
121.444786,31.249758,99667,13
121.444786,31.249758,99667,12
121.661504,31.270849,103030,12
121.661504,31.270849,103030,13
121.661504,31.270849,103030,11
,,100242,43
121.440071,31.280181,100242,33
121.518541,31.230561,102612,34
121.259385,30.832191,114208,11
121.259385,30.832191,114208,12
121.259385,30.832191,114208,13
121.231182,31.378824,101423,13
121.231182,31.378824,101423,12
121.231182,31.378824,101423,11
121.488778,31.165981,111364,11
121.488778,31.165981,111364,12
121.488778,31.165981,111364,13
121.536511,31.197501,106736,12
121.536511,31.197501,106736,13
121.688938,31.192568,114746,11
121.459901,31.220241,112958,43
121.459901,31.220241,112958,33
121.549214,31.290135,108112,11
121.549214,31.290135,108112,13
121.549214,31.290135,108112,12
121.398114,31.172182,112901,11
121.398114,31.172182,112901,13
121.398114,31.172182,112901,12
121.5562,31.22859,103162,34
121.521991,31.230031,107002,33
121.441141,31.181131,103501,43
121.441141,31.181131,103501,33
121.494861,31.247291,112725,33
121.620281,31.196811,98428,2
121.620281,31.196811,98428,3
121.620281,31.196811,98428,1
121.697921,31.398631,102316,13
121.697921,31.398631,102316,12
121.697921,31.398631,102316,11
121.471131,30.918861,114173,33
121.489102,31.310142,112166,11
121.489102,31.310142,112166,13
121.489102,31.310142,112166,12
121.859001,31.129851,102823,43
121.859001,31.129851,102823,45
121.859001,31.129851,102823,44
,,102823,53
,,102823,55
,,102823,54
121.859001,31.129851,102823,33
121.859001,31.129851,102823,35
121.859001,31.129851,102823,34
121.485011,31.402931,101291,11
121.485011,31.402931,101291,12
121.485011,31.402931,101291,13
121.906345,30.902867,103056,11
121.906345,30.902867,103056,12
121.906345,30.902867,103056,13
121.499121,31.162661,98632,11
121.499121,31.162661,98632,12
121.471208,31.408598,101226,11
121.471208,31.408598,101226,12
121.471208,31.408598,101226,13
121.391681,31.073121,108542,33
121.391681,31.073121,108542,34
121.042451,31.013661,113200,11
121.042451,31.013611,113200,13
121.042451,31.013661,113200,12
121.219223,31.065056,100668,11
121.219223,31.065056,100668,13
121.219223,31.065056,100668,12
121.156341,30.897991,101992,12
121.156341,30.897991,101992,13
121.156341,30.897991,101992,11
121.724882,31.106343,101261,6
121.724882,31.106343,101261,5
121.724882,31.106343,101261,4
121.724882,31.106343,101261,3
121.724882,31.106343,101261,2
121.488371,31.313771,101261,1
121.446532,31.140471,116831,33
121.567426,31.263501,102965,1
121.567426,31.263501,102965,2
121.567426,31.263501,102965,3
121.567426,31.263501,102965,4
121.567426,31.263501,102965,5
121.567426,31.263501,102965,6
121.692631,31.188071,110186,33
121.755321,31.038841,115212,11
121.288598,31.166224,105094,11
121.288598,31.166224,105094,13
121.288598,31.166224,105094,12
121.411951,31.294531,110567,33
121.531391,31.268241,104178,33
121.174672,31.374197,105691,12
121.174672,31.374197,105691,13
121.174672,31.374197,105691,11
121.277951,31.032681,109028,33
121.369161,31.214181,107696,35
121.369161,31.214181,107696,34
121.369161,31.214181,107696,33
121.369161,31.214181,107696,45
121.369161,31.214181,107696,44
121.369161,31.214181,107696,43
121.515771,30.876649,105893,11
121.515771,30.876649,105893,12
121.515771,30.876649,105893,13
121.465381,31.211341,103490,11
121.475011,31.251111,104138,33
121.877825,30.958861,111193,11
121.877825,30.958861,111193,12
121.877825,30.958861,111193,13
,,107150,43
121.475481,31.272511,100311,33
121.475481,31.272511,100311,43
121.223838,31.297256,101468,1
121.223838,31.297256,101468,4
121.502765,31.244857,114752,11
121.506137,31.239953,114752,12
121.368471,31.217981,107722,33
121.368471,31.217981,107722,34
121.438071,30.894444,101659,12
121.438071,30.894444,101659,13
121.438071,30.894444,101659,11
121.478901,31.215951,99462,33
121.466221,31.211571,112930,1
121.466221,31.211571,112930,2
121.466221,31.211571,112930,3
121.466221,31.211571,112930,4
121.466221,31.211571,112930,5
121.466221,31.211571,112930,6
121.451883,31.010445,108378,11
121.451883,31.010445,108378,12
121.451883,31.010445,108378,13
121.906511,30.897421,115302,11
121.131241,31.157311,117430,33
121.569671,31.067351,115483,12
121.569671,31.067351,115483,13
121.569671,31.067351,115483,11
121.265001,31.168201,31313,129
121.265001,31.168201,31313,131
121.265001,31.168201,31313,130
121.672311,31.393621,118542,13
121.672311,31.393621,118542,12
121.672311,31.393621,118542,11
121.126001,31.153711,105213,33
121.594911,31.245031,98377,11
121.594911,31.245031,98377,12
121.594911,31.245031,98377,13
121.138056,30.933933,117029,12
121.138056,30.933933,117029,13
121.138056,30.933933,117029,11
121.011921,30.886921,114405,33
121.646891,31.591421,106323,13
121.646891,31.591421,106323,12
121.646891,31.591421,106323,11
121.551764,31.106339,104528,11
121.551764,31.106339,104528,13
121.551764,31.106339,104528,12
121.350543,31.437102,109454,11
121.350543,31.437102,109454,13
121.350543,31.437102,109454,12
121.570516,31.346434,106664,12
121.570516,31.346434,106664,13
121.570516,31.346434,106664,11
121.411077,31.176024,99153,12
121.411077,31.176024,99153,13
121.411077,31.176024,99153,11
121.403981,31.212571,107807,11
121.461681,31.380456,105247,11
121.461681,31.380456,105247,12
121.461681,31.380456,105247,13
121.498671,30.994201,110012,33
121.566741,31.189983,110927,3
121.349337,31.180121,100433,11
121.349337,31.180121,100433,13
121.349337,31.180121,100433,12
120.999329,30.987956,117261,11
120.999329,30.987956,117261,13
